file,formula,group,pattern,n_metals_or_non_chx,has_O,has_N,extra_elements,elements
mp-559000.cif,SbSe6IF6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F I Sb Se
mp-559019.cif,Nd6S4BrN3,nitride_chalcohalide,,2,False,True,N Nd,Br N Nd S
mp-559033.cif,VS2N3Cl2,nitride_chalcohalide,,2,False,True,N,Cl N S V
mp-559037.cif,Rb3Nb6SBr17,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Br Nb Rb S
mp-559046.cif,Sm2MnTe5Cl2O13,oxy_chalcohalide,,3,True,False,O Sm,Cl Mn O Sm Te
mp-559061.cif,K2Hg2SCl4O3,oxy_chalcohalide,,3,True,False,Hg O,Cl Hg K O S
mp-559071.cif,Ag2Bi2S3Cl2,pure_ABC_Ch_X_other_charge_balanced_or_complex,A2C2_Ch3_X2,2,False,False,,Ag Bi Cl S
mp-559097.cif,NiAs2S6(OF)12,oxy_chalcohalide,,3,True,False,As O,As F Ni O S
mp-559195.cif,SmMnSe2ClO6,oxy_chalcohalide,,3,True,False,O Sm,Cl Mn O Se Sm
mp-559237.cif,Nd3Si2S8Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Nd Si,Br Nd S Si
mp-559256.cif,La4S3NCl3,nitride_chalcohalide,,2,False,True,N,Cl La N S
mp-559296.cif,AsS4N4F5,nitride_chalcohalide,,2,False,True,As N,As F N S
mp-559303.cif,MoS3(NCl4)2,nitride_chalcohalide,,2,False,True,N,Cl Mo N S
mp-559307.cif,Cu3P4(SI)3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cu I P S
mp-559332.cif,BiTeIO3,oxy_chalcohalide,,2,True,False,O,Bi I O Te
mp-559337.cif,Nd7(S2Cl3)3,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Nd,Cl Nd S
mp-559350.cif,ZrS4(N2Cl3)2,nitride_chalcohalide,,2,False,True,N,Cl N S Zr
mp-559355.cif,Hg3AsS4Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,As Hg,As Cl Hg S
mp-559379.cif,SbTeClO3,oxy_chalcohalide,,2,True,False,O,Cl O Sb Te
mp-559447.cif,Gd3Se4O12F,oxy_chalcohalide,,2,True,False,Gd O,F Gd O Se
mp-559514.cif,Nd4S3NCl3,nitride_chalcohalide,,2,False,True,N Nd,Cl N Nd S
mp-559521.cif,InBi2S4Cl,selected_13_pure_ABC_Ch_X,C1C2_Ch4_X1,2,False,False,,Bi Cl In S
mp-559540.cif,RbZnSClO4,oxy_chalcohalide,,3,True,False,O,Cl O Rb S Zn
mp-559558.cif,Cu3P8(S2Cl)3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl Cu P S
mp-559575.cif,AsSe(IF2)3,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,As,As F I Se
mp-559588.cif,CdSbS2Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Cd,Br Cd S Sb
mp-559602.cif,AgSb(S8F3)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Ag F S Sb
mp-559681.cif,Dy2CuTe5Br2O13,oxy_chalcohalide,,3,True,False,Dy O,Br Cu Dy O Te
mp-559716.cif,FeS4N4Cl5,nitride_chalcohalide,,2,False,True,N,Cl Fe N S
mp-559724.cif,Ta4S9Br8,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br S Ta
mp-559738.cif,SbSNCl5,nitride_chalcohalide,,2,False,True,N,Cl N S Sb
mp-559765.cif,KHg2S(ClO)3,oxy_chalcohalide,,3,True,False,Hg O,Cl Hg K O S
mp-559779.cif,Nd3SiS6Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Nd Si,Cl Nd S Si
mp-559805.cif,HoTeClO3,oxy_chalcohalide,,2,True,False,Ho O,Cl Ho O Te
mp-559814.cif,Li5SbS3I2,pure_ABC_Ch_X_other_charge_balanced_or_complex,A5C1_Ch3_X2,2,False,False,,I Li S Sb
mp-559820.cif,LaSClO4,oxy_chalcohalide,,2,True,False,O,Cl La O S
mp-559832.cif,Hg3(SBr)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Hg,Br Hg S
mp-559847.cif,Ag5P(S2Cl)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Ag Cl P S
mp-559864.cif,InSb2S4Br,selected_13_pure_ABC_Ch_X,C1C2_Ch4_X1,2,False,False,,Br In S Sb
mp-559874.cif,FeTe2ClO5,oxy_chalcohalide,,2,True,False,O,Cl Fe O Te
mp-559895.cif,ErCuTe2BrO6,oxy_chalcohalide,,3,True,False,Er O,Br Cu Er O Te
mp-559911.cif,V4S9Br4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br S V
mp-559932.cif,KTeOF3,oxy_chalcohalide,,2,True,False,O,F K O Te
mp-559940.cif,AlS2NCl6,nitride_chalcohalide,,2,False,True,N,Al Cl N S
mp-559963.cif,AlS2NCl4,nitride_chalcohalide,,2,False,True,N,Al Cl N S
mp-559971.cif,LiS2N(O2F)2,oxy_nitride_chalcohalide,,3,True,True,N O,F Li N O S
mp-559978.cif,CuAs2S8N8(OF7)4,oxy_nitride_chalcohalide,,4,True,True,As N O,As Cu F N O S
mp-559994.cif,La6S4BrN3,nitride_chalcohalide,,2,False,True,N,Br La N S
mp-560005.cif,TlRe3(S2Cl)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Re Tl,Cl Re S Tl
mp-560021.cif,AuS3(O3F)3,oxy_chalcohalide,,2,True,False,O,Au F O S
mp-560028.cif,UTe6(OF5)6,oxy_chalcohalide,,2,True,False,O U,F O Te U
mp-560042.cif,AsS3(NF3)2,nitride_chalcohalide,,2,False,True,As N,As F N S
mp-560054.cif,LuSBr,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,Br Lu S
mp-560057.cif,ZrMo2Se8(Cl7O)2,oxy_chalcohalide,,3,True,False,O,Cl Mo O Se Zr
mp-560066.cif,SbSO2F5,oxy_chalcohalide,,2,True,False,O,F O S Sb
mp-560067.cif,AgHgSBr,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Ag Br Hg S
mp-560077.cif,AsSXe2(OF3)3,oxy_chalcohalide,,3,True,False,As O Xe,As F O S Xe
mp-560084.cif,NiAs2S6N4(OF2)8,oxy_nitride_chalcohalide,,4,True,True,As N O,As F N Ni O S
mp-560102.cif,RbUSO6F,oxy_chalcohalide,,3,True,False,O U,F O Rb S U
mp-560107.cif,SbAs3(S2F3)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,As,As F S Sb
mp-560170.cif,Nd5Te2Cl3O10,oxy_chalcohalide,,2,True,False,Nd O,Cl Nd O Te
mp-560180.cif,AsS4N5F6,nitride_chalcohalide,,2,False,True,As N,As F N S
mp-560192.cif,TaP4(SCl)5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl P S Ta
mp-560193.cif,SnSe2(Cl4O)2,oxy_chalcohalide,,2,True,False,O,Cl O Se Sn
mp-560222.cif,Na3SO4F,oxy_chalcohalide,,2,True,False,O,F Na O S
mp-560263.cif,Pr4Se3(O5F3)2,oxy_chalcohalide,,2,True,False,O Pr,F O Pr Se
mp-560324.cif,Rb3Hg2S3ClO12,oxy_chalcohalide,,3,True,False,Hg O,Cl Hg O Rb S
mp-560328.cif,Ag15P4S16Cl3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Ag Cl P S
mp-560333.cif,Ta2Te4Br10O,oxy_chalcohalide,,2,True,False,O,Br O Ta Te
mp-560356.cif,Sm3Si2S8I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Si Sm,I S Si Sm
mp-560359.cif,SbTe7SXeCl(OF4)9,oxy_chalcohalide,,3,True,False,O Xe,Cl F O S Sb Te Xe
mp-560411.cif,CdSb6(S2I)4,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Cd,Cd I S Sb
mp-560414.cif,Te4Mo(OF4)5,oxy_chalcohalide,,2,True,False,O,F Mo O Te
mp-560423.cif,KBS4(ClO3)4,oxy_chalcohalide,,3,True,False,B O,B Cl K O S
mp-560450.cif,Sb2SNF11,nitride_chalcohalide,,2,False,True,N,F N S Sb
mp-560468.cif,Pr3Si2S8Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Pr Si,Br Pr S Si
mp-560517.cif,TiSCl6O,oxy_chalcohalide,,2,True,False,O,Cl O S Ti
mp-560523.cif,La3Si2S8Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Si,Br La S Si
mp-560549.cif,AuSeClO3,oxy_chalcohalide,,2,True,False,O,Au Cl O Se
mp-560578.cif,RbTeNO3F4,oxy_nitride_chalcohalide,,3,True,True,N O,F N O Rb Te
mp-560589.cif,NbSe2SN2ClF6,nitride_chalcohalide,,2,False,True,N,Cl F N Nb S Se
mp-560601.cif,K2CuS(ClO2)2,oxy_chalcohalide,,3,True,False,O,Cl Cu K O S
mp-560637.cif,GaS5N5Cl4,nitride_chalcohalide,,2,False,True,N,Cl Ga N S
mp-560639.cif,SbS(BrF2)3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br F S Sb
mp-560673.cif,NaPr2S2O8F3,oxy_chalcohalide,,3,True,False,O Pr,F Na O Pr S
mp-560687.cif,Nb3Te8I7O,oxy_chalcohalide,,2,True,False,O,I Nb O Te
mp-560703.cif,Te3As2S(OF6)2,oxy_chalcohalide,,2,True,False,As O,As F O S Te
mp-560773.cif,K2NaS2ClO6,oxy_chalcohalide,,3,True,False,O,Cl K Na O S
mp-560777.cif,K3Hg3S2Cl5O6,oxy_chalcohalide,,3,True,False,Hg O,Cl Hg K O S
mp-560840.cif,TiS4(NCl)4,nitride_chalcohalide,,2,False,True,N,Cl N S Ti
mp-560845.cif,Cu2As4S3Cl2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,As,As Cl Cu S
mp-560853.cif,Tb3Si2S8I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Si Tb,I S Si Tb
mp-560884.cif,TaSCl7O,oxy_chalcohalide,,2,True,False,O,Cl O S Ta
mp-560901.cif,PdSCl,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Pd S
mp-560907.cif,MoSeS2Cl5,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Mo S Se
mp-560960.cif,ReSF4,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,F Re S
mp-560986.cif,AsSe2S(NF3)2,nitride_chalcohalide,,2,False,True,As N,As F N S Se
mp-561020.cif,NbP4(SCl)5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl Nb P S
mp-561079.cif,CdBiS2Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Cd,Bi Br Cd S
mp-561112.cif,Zn2SeCl2O3,oxy_chalcohalide,,2,True,False,O,Cl O Se Zn
mp-561124.cif,Ho3Se4O12F,oxy_chalcohalide,,2,True,False,Ho O,F Ho O Se
mp-561126.cif,Nd3Si2S8I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Nd Si,I Nd S Si
mp-561134.cif,Sn2SbS2I3,selected_13_pure_ABC_Ch_X,B2C1_Ch2_X3,2,False,False,,I S Sb Sn
mp-561160.cif,NbP4(S2Cl)5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl Nb P S
mp-561174.cif,Ba2Cu4Te4Cl4O11,oxy_chalcohalide,,3,True,False,O,Ba Cl Cu O Te
mp-561299.cif,As2Pb4S6ICl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,As Pb,As Cl I Pb S
mp-561307.cif,DySCl,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Dy,Cl Dy S
mp-561321.cif,AsSeS2N2ClF6,nitride_chalcohalide,,2,False,True,As N,As Cl F N S Se
mp-561326.cif,LuSeO3F,oxy_chalcohalide,,2,True,False,O,F Lu O Se
mp-561328.cif,SbSe(BrF2)3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br F Sb Se
mp-561350.cif,AlBiSCl4,pure_ABC_Ch_X_other_charge_balanced_or_complex,C1C1_Ch1_X4,2,False,False,,Al Bi Cl S
mp-561355.cif,TiSCl6O,oxy_chalcohalide,,2,True,False,O,Cl O S Ti
mp-561392.cif,TcSO6F,oxy_chalcohalide,,2,True,False,O Tc,F O S Tc
mp-561414.cif,K3Hg3S2Br5O6,oxy_chalcohalide,,3,True,False,Hg O,Br Hg K O S
mp-561469.cif,Nd6S4N3Cl,nitride_chalcohalide,,2,False,True,N Nd,Cl N Nd S
mp-561470.cif,AuS5N5Cl4,nitride_chalcohalide,,2,False,True,N,Au Cl N S
mp-561487.cif,Te4As2S(OF6)2,oxy_chalcohalide,,2,True,False,As O,As F O S Te
mp-561564.cif,Co5Te4(ClO6)2,oxy_chalcohalide,,2,True,False,O,Cl Co O Te
mp-561582.cif,WSBr4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br S W
mp-561647.cif,Cs2TeOF4,oxy_chalcohalide,,2,True,False,O,Cs F O Te
mp-561705.cif,ZnCoTeBr2O3,oxy_chalcohalide,,3,True,False,O,Br Co O Te Zn
mp-561998.cif,Sr2CoSe2(ClO3)2,oxy_chalcohalide,,3,True,False,O,Cl Co O Se Sr
mp-562004.cif,CaCo2Te3(ClO4)2,oxy_chalcohalide,,3,True,False,O,Ca Cl Co O Te
mp-562327.cif,Co5Te4Cl4O11,oxy_chalcohalide,,2,True,False,O,Cl Co O Te
mp-562378.cif,SrCo2Te3(ClO4)2,oxy_chalcohalide,,3,True,False,O,Cl Co O Sr Te
mp-562762.cif,Ba2CoSe2(ClO3)2,oxy_chalcohalide,,3,True,False,O,Ba Cl Co O Se
mp-562774.cif,CoSb2S2(OF3)4,oxy_chalcohalide,,3,True,False,O,Co F O S Sb
mp-562833.cif,Co5Se4(BrO6)2,oxy_chalcohalide,,2,True,False,O,Br Co O Se
mp-562836.cif,SmCoSe2ClO6,oxy_chalcohalide,,3,True,False,O Sm,Cl Co O Se Sm
mp-562912.cif,Co6Te3(ClO6)2,oxy_chalcohalide,,2,True,False,O,Cl Co O Te
mp-565597.cif,Cu3P4S4I3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cu I P S
mp-566296.cif,SnS8(N2Cl)4,nitride_chalcohalide,,2,False,True,N,Cl N S Sn
mp-567060.cif,AlSeBr3N,nitride_chalcohalide,,2,False,True,N,Al Br N Se
mp-567252.cif,Nb3Se12I,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Nb Se
mp-567437.cif,Pd(Se4Cl)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Pd Se
mp-567478.cif,MnSbSe2Br,selected_13_pure_ABC_Ch_X,B1C1_Ch2_X1,2,False,False,,Br Mn Sb Se
mp-567543.cif,UHg3(TeCl3)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg U,Cl Hg Te U
mp-567556.cif,CdSb2Se3Br2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Cd,Br Cd Sb Se
mp-567713.cif,Nb3TeI7,selected_13_pure_ABC_Ch_X,C3_Ch1_X7,1,False,False,,I Nb Te
mp-567720.cif,CuHgSeBr,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Br Cu Hg Se
mp-567731.cif,Nb3Se10Br3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Nb Se
mp-567734.cif,AlAs3(SeCl)4,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,As,Al As Cl Se
mp-567743.cif,AlSb2(TeCl2)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Al Cl Sb Te
mp-567949.cif,Hg3AsSe4Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,As Hg,As Br Hg Se
mp-567956.cif,GaSe2NCl6,nitride_chalcohalide,,2,False,True,N,Cl Ga N Se
mp-568146.cif,Pd(Se3Br)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Pd Se
mp-568386.cif,Ag10Te4Br3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag Br Te
mp-568392.cif,Ag10Te4Br3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag Br Te
mp-568572.cif,WSe6ICl6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl I Se W
mp-568603.cif,In5Se5Cl,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl In Se
mp-568653.cif,FeSe2NCl6,nitride_chalcohalide,,2,False,True,N,Cl Fe N Se
mp-568726.cif,Mo(SeCl6)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Mo Se
mp-568778.cif,CuTeBr,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Cu Te
mp-568916.cif,K6InTe4Cl,pure_ABC_Ch_X_other_charge_balanced_or_complex,A6C1_Ch4_X1,2,False,False,,Cl In K Te
mp-569026.cif,Nb10Se40I3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Nb Se
mp-569052.cif,AgSe3I,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag I Se
mp-569109.cif,MnBiSe2I,selected_13_pure_ABC_Ch_X,B1C1_Ch2_X1,2,False,False,,Bi I Mn Se
mp-569149.cif,K2TeCl6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl K Te
mp-569258.cif,Ta4Se9I8,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Se Ta
mp-569467.cif,Ag5Te2Cl,pure_ABC_Ch_X_other_charge_balanced_or_complex,A5_Ch2_X1,1,False,False,,Ag Cl Te
mp-569623.cif,Nb(SeBr)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Nb Se
mp-569684.cif,Zr(TeCl6)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Te Zr
mp-569687.cif,CuHgSeCl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Cl Cu Hg Se
mp-569707.cif,BiSeBr,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,Bi Br Se
mp-569824.cif,Te2WCl6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Te W
mp-569830.cif,Te2PdBr6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Pd Te
mp-569902.cif,GaSe3N2Cl5,nitride_chalcohalide,,2,False,True,N,Cl Ga N Se
mp-569939.cif,AgBi2Se3Cl,selected_13_pure_ABC_Ch_X,A1C2_Ch3_X1,2,False,False,,Ag Bi Cl Se
mp-569970.cif,ZrHg3(SeBr3)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Br Hg Se Zr
mp-570084.cif,Hg3AsSe4I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,As Hg,As Hg I Se
mp-570125.cif,Hg2TeBr3,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Hg,Br Hg Te
mp-570186.cif,Ga2Te2Br7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Ga Te
mp-570268.cif,MnSbSe2I,selected_13_pure_ABC_Ch_X,B1C1_Ch2_X1,2,False,False,,I Mn Sb Se
mp-570270.cif,NbSeCl3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Nb Se
mp-570277.cif,Tb8CrTe13Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Cr Tb,Cl Cr Tb Te
mp-570321.cif,InSb2Se4Br,selected_13_pure_ABC_Ch_X,C1C2_Ch4_X1,2,False,False,,Br In Sb Se
mp-570324.cif,Rb2TeBr6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Rb Te
mp-570431.cif,AgTe3I,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag I Te
mp-570486.cif,NbP2Se2Cl5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl Nb P Se
mp-570520.cif,ZrHg3(SeCl3)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Cl Hg Se Zr
mp-570544.cif,Zr(SeCl6)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Se Zr
mp-570590.cif,CdBiSe2Br,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Cd,Bi Br Cd Se
mp-570693.cif,SbSe3N2Cl7,nitride_chalcohalide,,2,False,True,N,Cl N Sb Se
mp-570817.cif,Cu2P8Se3I2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cu I P Se
mp-570873.cif,Nb(Te2I3)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Nb Te
mp-570961.cif,CdBiSe2I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Cd,Bi Cd I Se
mp-571015.cif,CuP4Se4I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cu I P Se
mp-571061.cif,Nb3Se10Cl3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Nb Se
mp-571169.cif,InBi2Se4Br,selected_13_pure_ABC_Ch_X,C1C2_Ch4_X1,2,False,False,,Bi Br In Se
mp-571177.cif,Hg3Te2IBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Hg,Br Hg I Te
mp-571179.cif,AlTeCl7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Al Cl Te
mp-571250.cif,TaP2Se2Cl5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl P Se Ta
mp-571313.cif,Hf(SeCl6)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Hf Se
mp-571404.cif,Hg3(SeI)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Hg,Hg I Se
mp-571445.cif,HfHg3(SeCl3)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Cl Hf Hg Se
mp-572131.cif,SbS8Cl5O,oxy_chalcohalide,,2,True,False,O,Cl O S Sb
mp-572313.cif,Cu3Te2(BrO3)2,oxy_chalcohalide,,2,True,False,O,Br Cu O Te
mp-572726.cif,SbSeCl7O,oxy_chalcohalide,,2,True,False,O,Cl O Sb Se
mp-572763.cif,TaP4(SCl)5,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,P,Cl P S Ta
mp-572778.cif,Cu3BiTe2ClO8,oxy_chalcohalide,,3,True,False,O,Bi Cl Cu O Te
mp-572807.cif,NdCu3Se2ClO8,oxy_chalcohalide,,3,True,False,Nd O,Cl Cu Nd O Se
mp-572877.cif,Co5Se4(ClO6)2,oxy_chalcohalide,,2,True,False,O,Cl Co O Se
mp-572902.cif,Cs2CeAsS3Cl2,other_chalcohalide_with_nonwhitelist_elements,,3,False,False,As Ce,As Ce Cl Cs S
mp-572970.cif,WSCl4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl S W
mp-573010.cif,MnAs2S4(NF6)4,nitride_chalcohalide,,3,False,True,As N,As F Mn N S
mp-573078.cif,WSeS2Cl5,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl S Se W
mp-573274.cif,CsNb3SBr7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Br Cs Nb S
mp-573321.cif,TePdI2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Pd Te
mp-573340.cif,Nb2Se17Cl12,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Nb Se
mp-573465.cif,Ag5Te2Cl,pure_ABC_Ch_X_other_charge_balanced_or_complex,A5_Ch2_X1,1,False,False,,Ag Cl Te
mp-573751.cif,AlTeCl7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Al Cl Te
mp-574529.cif,Al(SeCl2)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Al Cl Se
mp-5760.cif,NdSF,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Nd,F Nd S
mp-578882.cif,SbPb2S2I3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Pb,I Pb S Sb
mp-580748.cif,Re3Se4Cl,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re Se
mp-581171.cif,Co5Te4(BrO6)2,oxy_chalcohalide,,2,True,False,O,Br Co O Te
mp-581276.cif,Cu2Te2Cl2O5,oxy_chalcohalide,,2,True,False,O,Cl Cu O Te
mp-581370.cif,YCu3Se2ClO8,oxy_chalcohalide,,3,True,False,O,Cl Cu O Se Y
mp-581449.cif,Re(TeCl6)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Cl Re Te
mp-581488.cif,SbTe7SXeCl(OF4)9,oxy_chalcohalide,,3,True,False,O Xe,Cl F O S Sb Te Xe
mp-582444.cif,Os(SeCl6)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Os,Cl Os Se
mp-582657.cif,Ti4Te9I4O,oxy_chalcohalide,,2,True,False,O,I O Te Ti
mp-583476.cif,Nb7S2I19,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I Nb S
mp-585964.cif,SbS3N2Cl7,nitride_chalcohalide,,2,False,True,N,Cl N S Sb
mp-603276.cif,NaSr7Cu8(SF)8,pure_ABC_Ch_X_other_charge_balanced_or_complex,,3,False,False,,Cu F Na S Sr
mp-605821.cif,Nd3SeBrN2,nitride_chalcohalide,,2,False,True,N Nd,Br N Nd Se
mp-607785.cif,Rb6LiNd11Se12(Cl4O9)4,oxy_chalcohalide,,4,True,False,Nd O,Cl Li Nd O Rb Se
mp-607953.cif,FeSeBr7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Fe Se
mp-608398.cif,NbSNCl6,nitride_chalcohalide,,2,False,True,N,Cl N Nb S
mp-610491.cif,BiSeCl,selected_13_pure_ABC_Ch_X,C1_Ch1_X1,1,False,False,,Bi Cl Se
mp-612946.cif,KTeOF3,oxy_chalcohalide,,2,True,False,O,F K O Te
mp-613545.cif,RhSe2Cl7,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Rh Se
mp-614997.cif,SnS16(Cl2O)2,oxy_chalcohalide,,2,True,False,O,Cl O S Sn
mp-616228.cif,Te4WCl6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Te W
mp-616327.cif,In3Te3I,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I In Te
mp-616455.cif,TeMoCl7O,oxy_chalcohalide,,2,True,False,O,Cl Mo O Te
mp-617352.cif,Te3WICl6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl I Te W
mp-619928.cif,Zr(Se2Cl3)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Se Zr
mp-621112.cif,Cs5Nb2S4Cl9,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Cl Cs Nb S
mp-622195.cif,CsSO3F,oxy_chalcohalide,,2,True,False,O,Cs F O S
mp-622197.cif,Cs2PtS6(O3F)6,oxy_chalcohalide,,3,True,False,O,Cs F O Pt S
mp-622262.cif,Te6MoBr3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Mo Te
mp-622273.cif,SnHg2(SBr)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Br Hg S Sn
