formula,pattern,status,source
AlGeTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlGeTe2F.cif
AlGeTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlGeTe2I.cif
AlNiS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiS2Br.cif
AlNiS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiS2Cl.cif
AlNiS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiS2F.cif
AlNiS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiS2I.cif
AlNiSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiSe2Br.cif
AlNiSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiSe2Cl.cif
AlNiSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiSe2F.cif
AlNiSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiSe2I.cif
AlNiTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiTe2Br.cif
AlNiTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiTe2Cl.cif
AlNiTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiTe2F.cif
AlNiTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlNiTe2I.cif
AlPdS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPdS2Br.cif
AlPdS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPdS2Cl.cif
AlPdS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPdS2F.cif
AlPdS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPdS2I.cif
AlPdSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPdSe2Br.cif
AlPdSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPdSe2Cl.cif
AlPdSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPdSe2F.cif
AlPdSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPdSe2I.cif
AlPtS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPtS2Br.cif
AlPtS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPtS2Cl.cif
AlPtS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPtS2F.cif
AlPtS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPtS2I.cif
AlPtSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPtSe2Br.cif
AlPtSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPtSe2Cl.cif
AlPtSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPtSe2F.cif
AlPtSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlPtSe2I.cif
AlSnS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnS2Br.cif
AlSnS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnS2Cl.cif
AlSnS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnS2F.cif
AlSnS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnS2I.cif
AlSnSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnSe2Br.cif
AlSnSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnSe2Cl.cif
AlSnSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnSe2F.cif
AlSnSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnSe2I.cif
AlSnTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnTe2Br.cif
AlSnTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnTe2Cl.cif
AlSnTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnTe2F.cif
AlSnTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlSnTe2I.cif
AlTe2PdBr,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlTe2PdBr.cif
AlTe2PdCl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlTe2PdCl.cif
AlTe2PdF,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlTe2PdF.cif
AlTe2PdI,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlTe2PdI.cif
AlTe2PtBr,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlTe2PtBr.cif
AlTe2PtCl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlTe2PtCl.cif
AlTe2PtF,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlTe2PtF.cif
AlTe2PtI,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlTe2PtI.cif
AlZnS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnS2Br.cif
AlZnS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnS2Cl.cif
AlZnS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnS2F.cif
AlZnS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnS2I.cif
AlZnSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnSe2Br.cif
AlZnSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnSe2Cl.cif
AlZnSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnSe2F.cif
AlZnSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnSe2I.cif
AlZnTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnTe2Br.cif
AlZnTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnTe2Cl.cif
AlZnTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnTe2F.cif
AlZnTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/AlZnTe2I.cif
BaAgSBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaAgSBr.cif
BaAgSCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaAgSCl.cif
BaAgSF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAgSF.cif
BaAgSI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaAgSI.cif
BaAgSeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaAgSeBr.cif
BaAgSeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaAgSeCl.cif
BaAgSeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAgSeF.cif
BaAgSeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaAgSeI.cif
BaAgTeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaAgTeBr.cif
BaAgTeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaAgTeCl.cif
BaAgTeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAgTeF.cif
BaAgTeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaAgTeI.cif
BaAlS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlS2Br.cif
BaAlS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlS2Cl.cif
BaAlS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlS2F.cif
BaAlS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlS2I.cif
BaAlSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlSe2Br.cif
BaAlSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlSe2Cl.cif
BaAlSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlSe2F.cif
BaAlSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlSe2I.cif
BaAlTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlTe2Br.cif
BaAlTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlTe2Cl.cif
BaAlTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlTe2F.cif
BaAlTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAlTe2I.cif
BaAuSBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAuSBr.cif
BaAuSCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAuSCl.cif
BaAuSF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAuSF.cif
BaAuSI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAuSI.cif
BaAuSeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAuSeBr.cif
BaAuSeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAuSeCl.cif
BaAuSeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAuSeF.cif
BaAuSeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaAuSeI.cif
BaBiS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiS2Br.cif
BaBiS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiS2Cl.cif
BaBiS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiS2F.cif
BaBiS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiS2I.cif
BaBiSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiSe2Br.cif
BaBiSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiSe2Cl.cif
BaBiSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiSe2F.cif
BaBiSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiSe2I.cif
BaBiTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiTe2Br.cif
BaBiTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiTe2Cl.cif
BaBiTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiTe2F.cif
BaBiTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaBiTe2I.cif
BaCuSBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaCuSBr.cif
BaCuSCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaCuSCl.cif
BaCuSF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaCuSF.cif
BaCuSI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaCuSI.cif
BaCuSeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaCuSeBr.cif
BaCuSeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaCuSeCl.cif
BaCuSeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaCuSeF.cif
BaCuSeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaCuSeI.cif
BaCuTeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaCuTeBr.cif
BaCuTeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaCuTeCl.cif
BaCuTeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaCuTeF.cif
BaCuTeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_final/BaCuTeI.cif
BaFeS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeS2Br.cif
BaFeS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeS2Cl.cif
BaFeS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeS2F.cif
BaFeS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeS2I.cif
BaFeSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeSe2Br.cif
BaFeSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeSe2Cl.cif
BaFeSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeSe2F.cif
BaFeSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeSe2I.cif
BaFeTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeTe2Br.cif
BaFeTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeTe2Cl.cif
BaFeTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeTe2F.cif
BaFeTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaFeTe2I.cif
BaGaS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaS2Br.cif
BaGaS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaS2Cl.cif
BaGaS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaS2F.cif
BaGaS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaS2I.cif
BaGaSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaSe2Br.cif
BaGaSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaSe2Cl.cif
BaGaSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaSe2F.cif
BaGaSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaSe2I.cif
BaGaTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaTe2Br.cif
BaGaTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaTe2Cl.cif
BaGaTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaTe2F.cif
BaGaTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaGaTe2I.cif
BaHfS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfS2Br.cif
BaHfS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfS2Cl.cif
BaHfS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfS2F.cif
BaHfS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfS2I.cif
BaHfSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfSe2Br.cif
BaHfSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfSe2Cl.cif
BaHfSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfSe2F.cif
BaHfSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfSe2I.cif
BaHfTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfTe2Br.cif
BaHfTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfTe2Cl.cif
BaHfTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfTe2F.cif
BaHfTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaHfTe2I.cif
BaInS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInS2Br.cif
BaInS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInS2Cl.cif
BaInS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInS2F.cif
BaInS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInS2I.cif
BaInSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInSe2Br.cif
BaInSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInSe2Cl.cif
BaInSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInSe2F.cif
BaInSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInSe2I.cif
BaInTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInTe2Br.cif
BaInTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInTe2Cl.cif
BaInTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInTe2F.cif
BaInTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaInTe2I.cif
BaLaS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaS2Br.cif
BaLaS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaS2Cl.cif
BaLaS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaS2F.cif
BaLaS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaS2I.cif
BaLaSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaSe2Br.cif
BaLaSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaSe2Cl.cif
BaLaSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaSe2F.cif
BaLaSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaSe2I.cif
BaLaTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaTe2Br.cif
BaLaTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaTe2Cl.cif
BaLaTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaTe2F.cif
BaLaTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLaTe2I.cif
BaLiSBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiSBr.cif
BaLiSCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiSCl.cif
BaLiSF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiSF.cif
BaLiSI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiSI.cif
BaLiSeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiSeBr.cif
BaLiSeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiSeCl.cif
BaLiSeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiSeF.cif
BaLiSeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiSeI.cif
BaLiTeBr,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiTeBr.cif
BaLiTeCl,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiTeCl.cif
BaLiTeF,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiTeF.cif
BaLiTeI,A1B1_Ch1_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLiTeI.cif
BaLuS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuS2Br.cif
BaLuS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuS2Cl.cif
BaLuS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuS2F.cif
BaLuS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuS2I.cif
BaLuSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuSe2Br.cif
BaLuSe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuSe2Cl.cif
BaLuSe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuSe2F.cif
BaLuSe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuSe2I.cif
BaLuTe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuTe2Br.cif
BaLuTe2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuTe2Cl.cif
BaLuTe2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuTe2F.cif
BaLuTe2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaLuTe2I.cif
BaMoS2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaMoS2Br.cif
BaMoS2Cl,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaMoS2Cl.cif
BaMoS2F,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaMoS2F.cif
BaMoS2I,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaMoS2I.cif
BaMoSe2Br,B1C1_Ch2_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/BaMoSe2Br.cif
