MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char,transition metal fraction,band center,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,n_symmetry_ops,structural complexity per atom,structural complexity per cell
8.0,41.0,33.0,14.6,9.16,9.0,47.0,93.0,46.0,87.4,8.159999999999997,93.0,15.9994,92.90638,76.90698,32.085460239999996,21.539091903999996,18.9984032,53.5,2750.0,2696.5,367.33000000000004,501.86800000000005,53.5,5.0,17.0,12.0,15.6,2.12,17.0,2.0,5.0,3.0,2.5,0.8,2.0,57.0,164.0,107.0,74.9,26.840000000000003,57.0,1.6,3.98,2.38,3.5450000000000004,0.6089999999999998,3.98,1.0,1.0,1.9,0.18000000000000008,2.0,0.0,5.0,5.0,4.3,0.9800000000000001,5.0,0.0,10.0,10.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,7.6,1.6799999999999997,7.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.1,0.36000000000000004,1.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.8,1.12,1.0,9.105,25.92,16.815,12.11575,3.9737,9.7075,0.0,1.97,1.97,1.4588999999999999,0.7155400000000001,1.97,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,36.0,38.6,15.0,4,0.7211102550927978,0.7020348951682878,0.7000249878036356,0.7000003642791349,0.7000000007434279,1.9,4.3,1.4,0.0,0.25,0.5657894736842105,0.18421052631578946,0.0,True,0.7573414578099291,0.09547887641768055,0.1,8.61503838604073,3.4975235026826246,15.23339592484047,0.15564912164811126,62,5,True,8,2.9219280948873623,116.8771237954945
8.0,34.0,26.0,12.9,7.040000000000001,8.0,2.0,93.0,91.0,76.4,18.559999999999995,87.0,15.9994,78.96,62.96059999999999,27.587776748,16.5435283008,15.9994,53.5,1768.0,1714.5,301.517,345.6638,54.8,1.0,17.0,16.0,13.9,3.56,16.0,2.0,4.0,2.0,2.5,0.7,2.0,57.0,166.0,109.0,86.5,30.5,66.0,0.93,3.98,3.05,2.998,0.7267999999999999,3.44,1.0,1.0,1.9,0.18000000000000008,2.0,0.0,5.0,5.0,3.3,1.3199999999999998,4.0,0.0,10.0,10.0,1.7,2.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,6.9,2.2600000000000002,6.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.5,0.7,2.0,3.0,3.0,0.3,0.5399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.9,0.36000000000000004,2.0,9.105,29.2433333333,20.1383333333,12.97458333333,5.8428333333280005,9.105,0.0,1.97,1.97,0.27690000000000003,0.44304000000000004,0.0,1.5484712,1.5484712,0.15484712,0.27872481599999993,0.0,12.0,229.0,217.0,52.4,63.64,12.0,5,0.6324555320336759,0.6036810736797685,0.6000617156976645,0.600001224762243,0.6000000039691611,1.9,3.3,1.7,0.0,0.27536231884057966,0.47826086956521735,0.24637681159420288,0.0,False,0.9022776515068313,0.1175214721464918,0.1,6.510164977927088,3.174473349097275,14.430923204229732,0.32609082379655924,11,6,True,4,2.9219280948873623,58.43856189774725
8.0,51.0,43.0,16.75,11.28125,9.0,3.0,93.0,90.0,78.625,18.90625,93.0,15.9994,121.76,105.76060000000001,37.1665012,26.855511750000005,18.9984032,53.5,903.78,850.28,223.10125,232.38921875,53.5,1.0,17.0,16.0,14.375,3.34375,17.0,2.0,5.0,3.0,2.75,1.03125,2.0,57.0,203.0,146.0,92.25,42.84375,57.0,0.82,3.98,3.16,3.085625,0.8922656250000001,3.98,1.0,1.0,1.875,0.21875,2.0,0.0,5.0,5.0,3.75,1.125,5.0,0.0,10.0,10.0,1.875,3.046875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,7.5,2.9375,7.0,1.0,1.0,0.125,0.21875,0.0,0.0,3.0,3.0,1.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.625,0.625,1.0,9.105,73.1066666667,64.00166666669999,21.188958333337503,16.163567708339063,9.7075,0.0,1.97,1.97,0.7886875,0.8872734375,1.97,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,59.625,68.9375,15.0,5,0.5229125165837972,0.4437867786748464,0.4016887471627521,0.38846058855237114,0.38065774007919684,1.875,3.75,1.875,0.0,0.25,0.5,0.25,0.0,True,0.9176189628313963,0.14905902593006215,0.0,6.881190454921921,3.488580509542668,17.690985525156393,0.4549657842393926,19,5,False,4,4.0,256.0
8.0,82.0,74.0,20.88888888888889,16.962962962962962,8.0,46.0,93.0,47.0,82.66666666666667,8.518518518518515,87.0,15.9994,207.2,191.20059999999998,48.45521146666667,42.60797013333333,15.9994,53.5,2183.0,2129.5,400.5677777777778,461.31259259259264,54.8,5.0,17.0,12.0,14.666666666666666,2.2962962962962967,16.0,2.0,6.0,4.0,2.888888888888889,1.1851851851851853,2.0,57.0,153.0,96.0,89.55555555555556,33.407407407407405,66.0,1.63,3.98,2.35,3.0766666666666667,0.6044444444444445,3.44,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.4444444444444446,1.0864197530864197,4.0,0.0,10.0,10.0,2.5555555555555554,3.407407407407407,0.0,14.0,14.0,1.5555555555555556,2.765432098765432,0.0,5.0,28.0,23.0,9.555555555555555,5.530864197530864,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.8888888888888888,0.6172839506172839,2.0,7.0,7.0,0.7777777777777778,1.382716049382716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.6666666666666665,1.259259259259259,2.0,9.105,28.11,19.005,13.585833333333333,5.968518518518518,9.105,0.0,1.97,1.97,0.3076666666666667,0.4785925925925927,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,60.333333333333336,74.07407407407408,12.0,5,0.5983516452371671,0.5614193719120624,0.555697705015874,0.5555596189584573,0.5555555783111069,2.0,3.4444444444444446,2.5555555555555554,1.5555555555555556,0.20930232558139536,0.3604651162790698,0.26744186046511625,0.16279069767441862,True,0.748578634409705,0.0905128857738853,0.1111111111111111,6.514304448522261,5.268314123805748,15.27277414412336,0.33576915102767496,61,5,True,8,3.169925001442312,228.23460010384647
9.0,59.0,50.0,39.0,16.0,34.0,17.0,93.0,76.0,61.0,35.2,17.0,18.9984032,140.90765,121.90924679999999,91.74674063999998,39.32872748799999,78.96,53.5,1204.0,1150.5,689.9,411.28000000000003,494.0,3.0,17.0,14.0,11.0,6.4,3.0,2.0,6.0,4.0,4.4,1.28,4.0,57.0,203.0,146.0,140.6,49.92,120.0,1.13,3.98,2.85,2.268,0.9103999999999999,1.13,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.6,2.08,0.0,0.0,10.0,10.0,4.0,4.8,0.0,3.0,3.0,1.2,1.44,0.0,5.0,16.0,11.0,9.8,4.96,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4.4,5.279999999999999,0.0,1.0,11.0,10.0,5.4,4.4799999999999995,2.0,9.7075,35.675,25.967499999999998,26.579500000000003,7.276399999999998,25.92,0.0,1.97,1.97,0.7136,0.57088,0.0,0.0,0.0,0.0,0.0,0.0,14.0,194.0,180.0,86.2,86.24,14.0,3,0.6000000000000001,0.5142563181316472,0.46090632396042813,0.4418818424353128,0.4287303134918266,2.0,2.6,4.0,1.2,0.2040816326530612,0.2653061224489796,0.4081632653061224,0.12244897959183672,False,0.868746537906099,0.1648710532741129,0.0,5.032112649332361,5.121665874832799,29.745994955940738,0.4458317769500309,123,4,True,16,1.5219280948873621,7.6096404744368105
9.0,62.0,53.0,40.2,17.44,34.0,23.0,93.0,70.0,63.4,32.32,23.0,18.9984032,150.36,131.36159680000003,95.52768064,43.86585548800001,78.96,53.5,1345.0,1291.5,746.3,478.96000000000004,494.0,3.0,17.0,14.0,11.0,6.4,3.0,2.0,6.0,4.0,4.4,1.28,4.0,57.0,198.0,141.0,138.6,47.519999999999996,120.0,1.17,3.98,2.81,2.284,0.8911999999999999,1.17,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.6,2.08,0.0,0.0,10.0,10.0,4.0,4.8,0.0,6.0,6.0,2.4,2.88,0.0,7.0,16.0,9.0,11.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.2,3.84,0.0,1.0,8.0,7.0,4.2,3.04,2.0,9.7075,33.23,23.522499999999997,25.601499999999998,6.357600000000001,25.92,0.0,1.97,1.97,0.7136,0.57088,0.0,0.0,0.0,0.0,0.0,0.0,14.0,166.0,152.0,75.0,72.8,14.0,3,0.6000000000000001,0.5142563181316472,0.46090632396042813,0.4418818424353128,0.4287303134918266,2.0,2.6,4.0,2.4,0.18181818181818182,0.23636363636363636,0.36363636363636365,0.21818181818181817,False,0.8611033295011811,0.16151521515093137,0.0,5.09261415715356,5.183897209971726,30.60003689133679,0.43338868627665783,123,4,True,16,1.5219280948873621,7.6096404744368105
9.0,60.0,51.0,39.4,16.48,34.0,19.0,93.0,74.0,61.8,34.239999999999995,19.0,18.9984032,144.242,125.24359679999999,93.08048063999999,40.929215488,78.96,53.5,1294.0,1240.5,725.9,454.48,494.0,3.0,17.0,14.0,11.0,6.4,3.0,2.0,6.0,4.0,4.4,1.28,4.0,57.0,201.0,144.0,139.8,48.96,120.0,1.14,3.98,2.84,2.272,0.9056000000000001,1.14,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.6,2.08,0.0,0.0,10.0,10.0,4.0,4.8,0.0,4.0,4.0,1.6,1.92,0.0,6.0,16.0,10.0,10.2,4.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,4.8,0.0,1.0,10.0,9.0,5.0,4.0,2.0,9.7075,34.81,25.102500000000003,26.233500000000003,6.861200000000001,25.92,0.0,1.97,1.97,0.7136,0.57088,0.0,0.0,0.0,0.0,0.0,0.0,14.0,194.0,180.0,86.2,86.24,14.0,3,0.6000000000000001,0.5142563181316472,0.46090632396042813,0.4418818424353128,0.4287303134918266,2.0,2.6,4.0,1.6,0.19607843137254904,0.25490196078431376,0.3921568627450981,0.15686274509803924,False,0.8668661146057182,0.16403441137189612,0.0,5.053325181715601,5.32714164736459,29.014391748534877,0.4570735069441318,123,4,True,16,1.5219280948873621,7.6096404744368105
9.0,80.0,71.0,46.57142857142857,28.653061224489793,80.0,71.0,93.0,22.0,82.42857142857143,9.795918367346939,71.0,18.9984032,200.59,181.5915968,113.95525805714284,74.2583502367347,200.59,53.5,494.0,440.5,256.8514285714286,135.51346938775512,234.32,12.0,17.0,5.0,14.571428571428571,2.2040816326530615,12.0,2.0,6.0,4.0,4.285714285714286,1.4693877551020407,6.0,57.0,132.0,75.0,107.14285714285714,28.653061224489797,132.0,2.0,3.98,1.98,2.722857142857143,0.7183673469387755,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,2.5714285714285716,2.2040816326530615,0.0,0.0,10.0,10.0,7.142857142857143,4.081632653061225,10.0,14.0,14.0,6.0,6.857142857142857,14.0,7.0,26.0,19.0,17.714285714285715,7.1020408163265305,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8571428571428571,0.7346938775510203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8571428571428571,0.7346938775510203,0.0,9.7075,25.92,16.212500000000002,20.99539408867143,6.450225193526532,25.2375862069,0.0,1.97,1.97,0.7911428571428571,0.678122448979592,0.0,0.0,0.0,0.0,0.0,0.0,14.0,166.0,152.0,79.42857142857143,74.20408163265306,166.0,3,0.5890150893739514,0.5004854371981035,0.4490861227327507,0.4354026086224704,0.4300351434659748,2.0,2.5714285714285716,7.142857142857143,6.0,0.11290322580645161,0.14516129032258066,0.4032258064516129,0.3387096774193548,True,0.6247264303819926,0.11808844748993641,0.0,6.580177562776454,8.683848101786387,21.79070337190947,0.36843989332045357,199,1,False,12,1.5566567074628228,21.79319390447952
9.0,62.0,53.0,38.333333333333336,15.77777777777778,34.0,23.0,93.0,70.0,63.5,27.0,23.0,18.9984032,150.36,131.36159680000003,90.19740053333334,40.108399644444454,78.96,53.5,1357.77,1304.27,848.2116666666667,501.045,494.0,3.0,17.0,14.0,11.0,5.333333333333333,3.0,2.0,6.0,4.0,4.333333333333333,1.111111111111111,4.0,57.0,198.0,141.0,137.5,40.333333333333336,120.0,1.17,3.98,2.81,2.22,0.8066666666666666,1.17,1.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,2.1666666666666665,2.166666666666667,0.0,0.0,10.0,10.0,5.0,5.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,7.0,16.0,9.0,11.0,3.3333333333333335,8.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,2.0,2.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,1.0,8.0,7.0,3.6666666666666665,2.8888888888888893,2.0,9.7075,33.23,23.522499999999997,23.179583333333337,8.527222222222221,25.92,0.0,1.97,1.97,0.5946666666666667,0.5946666666666667,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,100.0,85.66666666666667,14.0,4,0.5270462766947299,0.4367902323681494,0.3852632081216715,0.3684392168216066,0.3572926939821315,1.8333333333333333,2.1666666666666665,5.0,2.0,0.16666666666666666,0.19696969696969696,0.45454545454545453,0.18181818181818182,False,0.8611033295011811,0.14302131975389842,0.16666666666666666,4.98444346851994,5.095825684280617,29.39196055364474,0.4344416080605718,123,4,True,16,1.9182958340544893,11.509775004326936
9.0,56.0,47.0,36.333333333333336,13.111111111111112,34.0,9.0,93.0,84.0,58.833333333333336,33.22222222222222,9.0,18.9984032,137.327,118.3285968,85.8530672,34.3159552,78.96,53.5,1357.77,1304.27,733.2116666666667,386.045,494.0,2.0,17.0,15.0,10.666666666666666,5.777777777777778,2.0,2.0,6.0,4.0,4.333333333333333,1.111111111111111,4.0,57.0,215.0,158.0,143.16666666666666,47.888888888888886,120.0,0.89,3.98,3.09,2.1266666666666665,0.8999999999999999,0.89,1.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,2.1666666666666665,2.166666666666667,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,9.0,5.333333333333333,2.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,2.0,2.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,9.7075,63.59,53.88250000000001,33.29958333333334,20.193611111111114,25.92,0.0,1.97,1.97,0.5946666666666667,0.5946666666666667,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,121.0,106.66666666666667,14.0,4,0.5270462766947299,0.4367902323681494,0.3852632081216715,0.3684392168216066,0.3572926939821315,1.8333333333333333,2.1666666666666665,5.0,0.0,0.2037037037037037,0.24074074074074073,0.5555555555555556,0.0,False,0.908097311920564,0.16443862515097588,0.16666666666666666,4.757230872990065,2.607444179340123,54.67513874383038,0.3256519149243476,123,4,True,16,1.9182958340544893,11.509775004326936
9.0,51.0,42.0,33.2,9.679999999999998,34.0,8.0,93.0,85.0,72.8,25.920000000000005,89.0,18.9984032,121.76,102.7615968,77.25968063999998,23.30451097600001,78.96,53.5,1050.0,996.5,599.0559999999999,302.26719999999995,494.0,2.0,17.0,15.0,13.2,4.48,16.0,2.0,5.0,3.0,4.0,0.8,4.0,57.0,195.0,138.0,126.2,32.64,120.0,0.95,3.98,3.0300000000000002,2.416,0.7327999999999999,2.55,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.2,1.3599999999999999,4.0,0.0,10.0,10.0,6.0,4.8,10.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,11.2,5.36,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6,0.8800000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6,0.8800000000000001,2.0,9.7075,54.23,44.522499999999994,29.4675,10.741999999999999,25.92,0.0,1.97,1.97,0.7136,0.57088,0.799,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,86.8,86.96000000000001,14.0,4,0.5291502622129182,0.44479601811386316,0.4072336009280796,0.40132602504149084,0.40011703329081433,2.0,3.2,6.0,0.0,0.17857142857142858,0.28571428571428575,0.5357142857142857,0.0,True,0.8992612754948501,0.14533161165285804,0.0,5.500871433200138,5.111566561587252,25.098512678892796,0.4744920491439427,129,4,True,16,2.321928094887362,23.21928094887362
9.0,51.0,42.0,22.0,15.6,9.0,65.0,93.0,28.0,88.6,5.440000000000003,93.0,18.9984032,121.76,102.7615968,50.153861920000004,37.386550464,18.9984032,53.5,1234.93,1181.43,344.771,349.52520000000004,53.5,11.0,17.0,6.0,16.0,1.2,17.0,2.0,5.0,3.0,3.0,1.2,2.0,57.0,145.0,88.0,86.6,35.519999999999996,57.0,1.93,3.98,2.05,3.296,0.8208000000000001,3.98,1.0,1.0,1.9,0.18000000000000008,2.0,0.0,5.0,5.0,4.1,1.0800000000000003,5.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,10.0,3.6,7.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,3.0,3.0,1.3,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.4,0.56,1.0,9.7075,31.56,21.8525,15.797499999999998,7.308000000000001,9.7075,0.0,1.97,1.97,1.3418,0.75384,1.97,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,50.9,57.839999999999996,15.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,1.9,4.1,4.0,0.0,0.19,0.41,0.4,0.0,True,0.6502808936490592,0.12648157282409433,0.1,7.904190029796145,4.168745472459029,19.977820120126687,0.22930520046939057,15,6,True,4,4.106890595608518,246.41343573651108
9.0,52.0,43.0,20.7,14.039999999999997,9.0,84.0,93.0,9.0,91.0,2.4,93.0,18.9984032,127.6,108.6015968,47.44320192,34.133758463999996,18.9984032,53.5,1090.0,1036.5,312.166,310.3992,53.5,15.0,17.0,2.0,16.5,0.6,17.0,2.0,5.0,3.0,2.9,1.08,2.0,57.0,138.0,81.0,83.9,32.28,57.0,2.1,3.98,1.88,3.3259999999999996,0.7848,3.98,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.5,0.6,5.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,10.5,4.2,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.6,1.0,9.7075,34.7633333333,25.055833333299997,16.70233333333,8.393799999996,9.7075,0.0,1.97,1.97,1.3882,0.6981599999999999,1.97,0.0,0.0,0.0,0.0,0.0,14.0,166.0,152.0,43.6,46.160000000000004,15.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,2.0,4.5,4.0,0.0,0.19047619047619047,0.42857142857142855,0.38095238095238093,0.0,False,0.5867076222296558,0.1182159270673469,0.0,8.146645538307228,3.1299878455876415,25.169839063074537,0.13407917229453598,19,5,False,4,4.321928094887363,345.754247590989
9.0,52.0,43.0,22.5,16.2,9.0,85.0,93.0,8.0,91.1,2.280000000000001,93.0,18.9984032,127.6,108.6015968,52.127041919999996,39.754366464,18.9984032,53.5,903.78,850.28,293.544,288.0528,53.5,15.0,17.0,2.0,16.5,0.6,17.0,2.0,5.0,3.0,3.0,1.2,2.0,57.0,139.0,82.0,85.9,34.68,57.0,2.05,3.98,1.9300000000000002,3.3129999999999997,0.8004000000000001,3.98,2.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,4.5,0.6,5.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,10.5,4.2,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5,0.6,1.0,9.7075,34.7633333333,25.055833333299997,17.64083333333,9.519999999996,9.7075,0.0,1.97,1.97,1.3882,0.6981599999999999,1.97,0.0,0.0,0.0,0.0,0.0,14.0,166.0,152.0,43.6,46.160000000000004,15.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,2.0,4.5,4.0,0.0,0.19047619047619047,0.42857142857142855,0.38095238095238093,0.0,False,0.6059293220058688,0.12179225095553328,0.0,8.074017045925999,3.7496176814779165,23.08475076884992,0.1739110658849867,19,5,False,4,4.321928094887363,345.754247590989
9.0,56.0,47.0,36.8,13.36,34.0,9.0,93.0,84.0,73.0,25.6,89.0,18.9984032,137.327,118.3285968,87.20108063999999,33.873935488,78.96,53.5,1000.0,946.5,589.0559999999999,290.26719999999995,494.0,2.0,17.0,15.0,13.2,4.48,16.0,2.0,6.0,4.0,4.2,1.04,4.0,57.0,215.0,158.0,130.2,37.44,120.0,0.89,3.98,3.09,2.404,0.7472,2.55,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.2,1.3599999999999999,4.0,0.0,10.0,10.0,6.0,4.8,10.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,14.0,11.2,5.36,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6,0.8800000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6,0.8800000000000001,2.0,9.7075,63.59,53.88250000000001,31.339500000000005,12.988400000000002,25.92,0.0,1.97,1.97,0.7136,0.57088,0.799,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,87.6,87.92,14.0,4,0.5291502622129182,0.44479601811386316,0.4072336009280796,0.40132602504149084,0.40011703329081433,2.0,3.2,6.0,0.0,0.17857142857142858,0.28571428571428575,0.5357142857142857,0.0,True,0.908097311920564,0.1486834455097022,0.0,5.4239963617346385,5.00839956531135,28.911591291091753,0.4680798721128643,2,7,True,2,3.321928094887362,66.43856189774725
