formula,bg_type,bg_eV,bg_std_eV,ehull,screen_pass,source,structure_type,source_dir,source_file,dest_file,cif_path,bg_eV_raw,bg_eV_used,gap_type_used,ehull_numeric_used,screen_pass_bool
NaMoSF2,Indirect,0.0508,0.0181,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaMoSF2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSF2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSF2.cif,0.0508,0.0508,Indirect,0.2,False
NaMoSI2,Indirect,0.3256,0.1995,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaMoSI2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSI2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSI2.cif,0.3256,0.3256,Indirect,0.2,False
NaMoSeBr2,Indirect,0.2932,0.3046,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaMoSeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSeBr2.cif,0.2932,0.2932,Indirect,0.2,False
NaMoSeCl2,Indirect,0.3855,0.4042,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaMoSeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSeCl2.cif,0.3855,0.3855,Indirect,0.2,False
NaMoSeF2,Indirect,0.0618,0.0404,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaMoSeF2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSeF2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSeF2.cif,0.0618,0.0618,Indirect,0.2,False
NaMoSeI2,Direct,0.3735,0.2644,Stable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaMoSeI2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSeI2.cif,PROJECT_ROOT/Data/predict_final_main6/NaMoSeI2.cif,0.3735,0.3735,Direct,0.0,False
NaNb2S3Br,Indirect,0.2486,0.2097,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2S3Br.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2S3Br.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2S3Br.cif,0.2486,0.2486,Indirect,0.0,False
NaNb2S3Cl,Indirect,0.2131,0.1341,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2S3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2S3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2S3Cl.cif,0.2131,0.2131,Indirect,0.2,False
NaNb2S3F,Indirect,0.404,0.4568,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2S3F.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2S3F.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2S3F.cif,0.404,0.404,Indirect,0.2,False
NaNb2S3I,Indirect,0.7492,0.353,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2S3I.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2S3I.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2S3I.cif,0.7492,0.7492,Indirect,0.0,False
NaNb2Se3Br,Direct,0.3938,0.3241,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2Se3Br.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Se3Br.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Se3Br.cif,0.3938,0.3938,Direct,0.2,False
NaNb2Se3Cl,Indirect,0.5241,0.2966,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2Se3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Se3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Se3Cl.cif,0.5241,0.5241,Indirect,0.2,False
NaNb2Se3F,Indirect,0.314,0.1706,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2Se3F.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Se3F.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Se3F.cif,0.314,0.314,Indirect,0.2,False
NaNb2Se3I,Indirect,0.558,0.2797,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2Se3I.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Se3I.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Se3I.cif,0.558,0.558,Indirect,0.0,False
NaNb2Te3Br,Indirect,0.0169,0.0416,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2Te3Br.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Te3Br.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Te3Br.cif,0.0169,0.0169,Indirect,0.2,False
NaNb2Te3Cl,Indirect,0.0374,0.0344,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2Te3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Te3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Te3Cl.cif,0.0374,0.0374,Indirect,0.0,False
NaNb2Te3F,Indirect,0.0279,0.0312,Unstable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2Te3F.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Te3F.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Te3F.cif,0.0279,0.0279,Indirect,0.2,False
NaNb2Te3I,Indirect,0.1054,0.0436,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNb2Te3I.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Te3I.cif,PROJECT_ROOT/Data/predict_final_main6/NaNb2Te3I.cif,0.1054,0.1054,Indirect,0.0,False
NaNbSBr2,Indirect,0.0977,0.0581,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbSBr2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSBr2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSBr2.cif,0.0977,0.0977,Indirect,0.2,False
NaNbSCl2,Indirect,0.0998,0.0807,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbSCl2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSCl2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSCl2.cif,0.0998,0.0998,Indirect,0.2,False
NaNbSF2,Indirect,0.1721,0.0958,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbSF2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSF2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSF2.cif,0.1721,0.1721,Indirect,0.2,False
NaNbSI2,Indirect,0.187,0.0828,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbSI2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSI2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSI2.cif,0.187,0.187,Indirect,0.2,False
NaNbSeBr2,Indirect,0.1833,0.2197,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbSeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSeBr2.cif,0.1833,0.1833,Indirect,0.2,False
NaNbSeCl2,Indirect,0.1461,0.1113,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbSeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSeCl2.cif,0.1461,0.1461,Indirect,0.2,False
NaNbSeF2,Direct,0.139,0.0688,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbSeF2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSeF2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSeF2.cif,0.139,0.139,Direct,0.2,False
NaNbSeI2,Indirect,0.1753,0.095,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbSeI2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSeI2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbSeI2.cif,0.1753,0.1753,Indirect,0.2,False
NaNbTeBr2,Indirect,0.0291,0.0245,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbTeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbTeBr2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbTeBr2.cif,0.0291,0.0291,Indirect,0.2,False
NaNbTeCl2,Indirect,0.0938,0.0716,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbTeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbTeCl2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbTeCl2.cif,0.0938,0.0938,Indirect,0.2,False
NaNbTeF2,Indirect,0.1447,0.1278,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbTeF2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbTeF2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbTeF2.cif,0.1447,0.1447,Indirect,0.2,False
NaNbTeI2,Indirect,0.0351,0.047,Unstable,No,dual_backbone_inorg,Type1_A_C_Ch_X2,PROJECT_ROOT/Data/predict_new_relaxed,PROJECT_ROOT/Data/predict_new_relaxed/NaNbTeI2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbTeI2.cif,PROJECT_ROOT/Data/predict_final_main6/NaNbTeI2.cif,0.0351,0.0351,Indirect,0.2,False
NaNiSBr,Indirect,0.1049,0.1522,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiSBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSBr.cif,0.1049,0.1049,Indirect,0.2,False
NaNiSCl,Indirect,0.1261,0.1683,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiSCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSCl.cif,0.1261,0.1261,Indirect,0.2,False
NaNiSF,Indirect,0.0805,0.1139,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiSF.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSF.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSF.cif,0.0805,0.0805,Indirect,0.2,False
NaNiSI,Indirect,0.0219,0.0178,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiSI.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSI.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSI.cif,0.0219,0.0219,Indirect,0.2,False
NaNiSeBr,Indirect,0.0147,0.0221,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiSeBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSeBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSeBr.cif,0.0147,0.0147,Indirect,0.2,False
NaNiSeCl,Indirect,0.1168,0.1737,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiSeCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSeCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSeCl.cif,0.1168,0.1168,Indirect,0.2,False
NaNiSeF,Direct,0.5642,0.531,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiSeF.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSeF.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSeF.cif,0.5642,0.5642,Direct,0.2,False
NaNiSeI,Indirect,0.0188,0.018,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiSeI.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSeI.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiSeI.cif,0.0188,0.0188,Indirect,0.2,False
NaNiTeBr,Indirect,0.007,0.03,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiTeBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiTeBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiTeBr.cif,0.007,0.007,Indirect,0.2,False
NaNiTeCl,Indirect,0.0127,0.0319,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiTeCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiTeCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiTeCl.cif,0.0127,0.0127,Indirect,0.2,False
NaNiTeF,Direct,0.5131,0.3919,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiTeF.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiTeF.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiTeF.cif,0.5131,0.5131,Direct,0.2,False
NaNiTeI,Indirect,0.002,0.0245,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaNiTeI.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiTeI.cif,PROJECT_ROOT/Data/predict_final_main6/NaNiTeI.cif,0.002,0.002,Indirect,0.2,False
NaPdSBr,Indirect,0.0029,0.0224,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPdSBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSBr.cif,0.0029,0.0029,Indirect,0.2,False
NaPdSCl,Indirect,0.0001,0.0197,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPdSCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSCl.cif,0.0001,0.0001,Indirect,0.2,False
NaPdSF,Indirect,0.0248,0.0502,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPdSF.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSF.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSF.cif,0.0248,0.0248,Indirect,0.2,False
NaPdSI,Indirect,0.0003,0.0186,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPdSI.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSI.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSI.cif,0.0003,0.0003,Indirect,0.2,False
NaPdSeBr,Indirect,0.0004,0.0285,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPdSeBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSeBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSeBr.cif,0.0004,0.0004,Indirect,0.2,False
NaPdSeCl,Indirect,-0.0078,0.0227,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPdSeCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSeCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSeCl.cif,-0.0078,0.0,Metal,0.2,False
NaPdSeF,Direct,0.3124,0.3277,Stable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPdSeF.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSeF.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSeF.cif,0.3124,0.3124,Direct,0.0,False
NaPdSeI,Indirect,0.0004,0.0288,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPdSeI.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSeI.cif,PROJECT_ROOT/Data/predict_final_main6/NaPdSeI.cif,0.0004,0.0004,Indirect,0.2,False
NaPtSBr,Indirect,0.0116,0.0253,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPtSBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSBr.cif,0.0116,0.0116,Indirect,0.2,False
NaPtSCl,Indirect,0.0138,0.0221,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPtSCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSCl.cif,0.0138,0.0138,Indirect,0.2,False
NaPtSF,Indirect,0.1873,0.1812,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPtSF.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSF.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSF.cif,0.1873,0.1873,Indirect,0.2,False
NaPtSI,Indirect,0.0068,0.0224,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPtSI.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSI.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSI.cif,0.0068,0.0068,Indirect,0.2,False
NaPtSeBr,Indirect,0.0117,0.0307,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPtSeBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSeBr.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSeBr.cif,0.0117,0.0117,Indirect,0.2,False
NaPtSeCl,Indirect,0.0093,0.0245,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPtSeCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSeCl.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSeCl.cif,0.0093,0.0093,Indirect,0.2,False
NaPtSeF,Direct,0.3198,0.3235,Stable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPtSeF.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSeF.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSeF.cif,0.3198,0.3198,Direct,0.0,False
NaPtSeI,Indirect,0.0106,0.0265,Unstable,No,dual_backbone_inorg,TrainTemplate_A1B1_Ch1_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaPtSeI.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSeI.cif,PROJECT_ROOT/Data/predict_final_main6/NaPtSeI.cif,0.0106,0.0106,Indirect,0.2,False
NaRh2S3Br,Indirect,1.5109,0.242,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaRh2S3Br.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2S3Br.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2S3Br.cif,1.5109,1.5109,Indirect,0.0,False
NaRh2S3Cl,Indirect,1.4746,0.3226,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaRh2S3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2S3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2S3Cl.cif,1.4746,1.4746,Indirect,0.0,False
NaRh2S3F,Indirect,1.278,0.4984,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaRh2S3F.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2S3F.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2S3F.cif,1.278,1.278,Indirect,0.0,False
NaRh2S3I,Indirect,1.517,0.1101,Stable,No,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaRh2S3I.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2S3I.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2S3I.cif,1.517,1.517,Indirect,0.0,False
NaRh2Se3Br,Direct,1.0837,0.3038,Stable,Yes,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaRh2Se3Br.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2Se3Br.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2Se3Br.cif,1.0837,1.0837,Direct,0.0,True
NaRh2Se3Cl,Direct,0.9159,0.3153,Stable,Yes,dual_backbone_inorg,TrainTemplate_A1C2_Ch3_X1,PROJECT_ROOT/Data/predict_main6_supplement_relaxed,PROJECT_ROOT/Data/predict_main6_supplement_relaxed/NaRh2Se3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2Se3Cl.cif,PROJECT_ROOT/Data/predict_final_main6/NaRh2Se3Cl.cif,0.9159,0.9159,Direct,0.0,True
